Local GovernmentTaxVendor #FY Total,,,,,,,,,,
"",,,JAN - JUN,"6,372.10","5,817.14","7,971.13","5,809.65","6,423.81","6,904.05","72,908.91"
ALBION,MT,390000050,JUL - DEC,"18,134.82","23,127.75","24,836.44","19,708.97","21,029.88","19,922.66",
"",,,JAN - JUN,"21,175.63","23,221.95","21,538.04","16,035.97","18,990.42","20,428.85","248,151.38"
ALEDO,MT,390000060,JUL - DEC,"44,590.12","52,363.68","50,012.03","54,484.35","52,262.84","51,726.06",
"",,,JAN - JUN,"53,050.44","54,816.68","63,003.64","51,008.74","51,388.00","51,107.39","629,813.97"
ALEXANDER COUNTY GOVERNMENT,CST,290000003,JUL - DEC,"4,332.13","4,813.01","3,989.96","5,033.17","3,752.01","4,377.80",
"",,,JAN - JUN,"4,679.82","4,568.07","4,541.53","4,017.85","4,583.36","4,649.66","53,338.37"
ALEXANDER COUNTY GOVERNMENT,CT,290000003,JUL - DEC,"4,744.06","4,356.60","3,946.56","4,655.97","3,605.94","4,998.58",
"",,,JAN - JUN,"4,426.56","3,555.50","5,828.70","3,517.30","4,138.06","7,229.59","55,003.42"
ALEXIS,MT,390000070,JUL - DEC,"3,787.39","2,897.45","1,962.04","3,025.80","2,513.63","2,072.94",
"",,,JAN - JUN,"2,854.71","2,473.87","6,251.04","1,244.81",968.49,"1,237.75","31,289.92"
ALGONQUIN,HMR,390000080,JUL - DEC,"275,443.34","291,905.49","303,560.20","275,411.83","286,400.45","284,355.75",
"",,,JAN - JUN,"276,462.26","325,201.06","447,452.73","242,909.61","233,653.51","300,412.79","3,543,169.02"
ALGONQUIN,MT,390000080,JUL - DEC,"517,434.88","552,224.61","560,561.85","521,250.18","538,679.51","528,427.13",
"",,,JAN - JUN,"515,523.09","587,529.51","759,628.05","481,099.37","455,332.88","560,306.53","6,577,997.59"
ALHAMBRA,MT,390000090,JUL - DEC,"3,586.14","5,400.04","3,135.12","4,221.90","4,138.40","3,015.54",
"",,,JAN - JUN,"3,136.20","4,459.40","5,928.64","5,521.62","5,433.98","5,437.25","53,414.23"
ALLENDALE,MT,390000100,JUL - DEC,"1,855.86","1,661.72","1,414.68","1,269.53","1,534.04","1,364.51",
"",,,JAN - JUN,"1,569.96","1,096.92","1,218.23","1,115.59","1,349.21","1,955.14","17,405.39"
ALLENVILLE,MT,390000105,JUL - DEC,654.23,525.92,218.06,585.24,440.88,533.88,
"",,,JAN - JUN,277.05,490.75,363.70,237.55,142.37,185.48,"4,655.11"
ALLERTON,MT,390000108,JUL - DEC,"2,960.94","1,606.24","1,411.91",671.87,"1,615.00","3,282.67",
"",,,JAN - JUN,"2,970.63","1,053.57",915.34,890.19,778.85,"1,604.64","19,761.85"
ALMA,MT,390000110,JUL - DEC,"1,094.00",967.69,902.53,887.51,"1,327.79",544.70,
"",,,JAN - JUN,839.74,832.31,"1,269.79",678.85,468.40,511.42,"10,324.73"
ALORTON,MT,390000120,JUL - DEC,"20,290.43","19,115.53","16,769.18","7,737.31","5,751.62","12,744.30",
"",,,JAN - JUN,"9,850.57","9,496.53","19,462.82","11,831.11","11,872.60","14,138.77","159,060.77"
ALPHA,MT,390000130,JUL - DEC,"4,019.72","3,283.73","3,547.41","3,964.79","3,954.99","1,841.55",
"",,,JAN - JUN,"4,811.40","1,945.34","3,848.99","2,687.61","2,605.27","3,242.59","39,753.39"
ALSEY,MT,390000139,JUL - DEC,"1,827.83",341.28,836.01,164.33,325.84,239.41,
"",,,JAN - JUN,248.05,262.14,231.39,288.73,327.16,409.48,"5,501.65"
ALSIP,HMR,390000140,JUL - DEC,"134,868.33","141,538.17","145,227.27","150,160.86","157,208.08","134,623.23",
"",,,JAN - JUN,"145,499.83","150,221.46","153,382.19","115,723.49","106,085.38","129,894.06","1,664,432.35"
ALSIP,MT,390000140,JUL - DEC,"245,468.03","252,993.85","242,058.89","261,299.91","266,743.02","241,053.44",
"",,,JAN - JUN,"253,800.30","260,150.33","286,899.75","207,773.75","196,174.15","231,795.93","2,946,211.35"
ALSIP,MTART,390000140,JUL - DEC,1.97,16.90,6.89,17.67,15.75,10.63,
"",,,JAN - JUN,8.86,11.92,10.83,4.92,"10,085.72","7,739.83","17,931.89"
ALTAMONT,MT,390000150,JUL - DEC,"22,328.69","21,908.14","28,253.50","19,297.57","23,415.99","22,869.13",
"",,,JAN - JUN,"23,624.82","22,644.03","26,259.68","18,597.48","19,725.43","22,786.43","271,710.89"
ALTO PASS,MT,390000180,JUL - DEC,"1,059.00","1,193.66",647.26,"1,197.33","1,075.75","2,473.96",
"",,,JAN - JUN,839.36,960.68,"1,075.72",649.04,767.10,649.62,"12,588.48"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ALTON,HMR,390000160,JUL - DEC,"297,939.45","290,626.40","325,702.24","279,748.04","282,022.58","291,770.82",
"",,,JAN - JUN,"276,078.33","311,105.27","411,468.43","242,253.37","251,242.49","294,478.79","3,554,436.21"
ALTON,MT,390000160,JUL - DEC,"412,198.88","421,709.23","484,583.29","410,683.76","396,245.81","406,006.00",
"",,,JAN - JUN,"404,707.79","430,879.91","553,676.45","371,573.60","382,054.20","432,051.17","5,106,370.09"
ALTON,MTART,390000160,JUL - DEC,0.00,13.01,4.89,0.00,11.81,3.94,
"",,,JAN - JUN,0.00,0.00,14.93,27.36,52.59,81.85,210.38
ALTONA,MT,390000170,JUL - DEC,"2,240.62","2,343.01","1,852.81","2,028.48","2,229.96","2,363.14",
"",,,JAN - JUN,"1,969.00","2,066.75","2,071.07","1,968.06","1,966.89","2,173.73","25,273.52"
ALVIN,MT,390000185,JUL - DEC,9.53,9.92,22.57,32.00,19.84,366.51,
"",,,JAN - JUN,7.07,16.20,91.77,10.31,4.65,2.32,592.69
AMBOY,MT,390000190,JUL - DEC,"14,075.13","12,081.07","13,426.38","15,706.66","12,897.26","12,152.36",
"",,,JAN - JUN,"12,056.38","11,853.29","12,224.65","9,824.45","11,154.85","11,995.41","149,447.89"
ANCHOR,MT,390000198,JUL - DEC,17.96,13.24,95.64,9.08,11.98,24.09,
"",,,JAN - JUN,9.75,38.00,60.22,9.42,45.42,3.28,338.08
ANDALUSIA,MT,390000200,JUL - DEC,"4,664.02","5,042.34","4,866.56","5,242.19","5,383.22","4,608.31",
"",,,JAN - JUN,"5,352.44","4,594.08","4,690.05","4,042.40","4,155.47","8,376.77","61,017.85"
ANDOVER,MT,390000205,JUL - DEC,"1,978.72","2,297.07","2,389.95","2,039.00","1,962.23","1,872.30",
"",,,JAN - JUN,"2,271.32","1,885.51","1,789.98","1,535.02","1,879.36","2,036.10","23,936.56"
ANNA,MT,390000210,JUL - DEC,"99,999.65","100,483.67","107,925.94","98,826.72","95,098.44","92,811.08",
"",,,JAN - JUN,"97,408.18","97,871.26","114,656.97","86,673.87","92,765.62","98,805.90","1,183,327.30"
ANNAWAN,MT,390000220,JUL - DEC,"5,824.57","5,484.52","7,574.49","8,170.97","8,157.87","15,021.54",
"",,,JAN - JUN,"6,251.71","7,147.56","7,639.70","8,057.10","6,715.96","8,304.89","94,350.88"
ANTIOCH,MT,390000230,JUL - DEC,"250,378.09","269,722.71","300,589.43","271,820.60","253,688.49","247,676.45",
"",,,JAN - JUN,"256,669.23","254,984.94","297,272.93","228,268.02","227,226.59","268,181.41","3,126,478.89"
ANTIOCH,MTART,390000230,JUL - DEC,475.28,415.22,502.83,558.92,607.13,492.99,
"",,,JAN - JUN,486.10,554.00,693.72,704.55,579.24,908.06,"6,978.04"
APPLE RIVER,MT,390000240,JUL - DEC,"1,520.87","1,410.06","1,657.80","1,886.36",919.59,"1,467.66",
"",,,JAN - JUN,"2,121.46","2,287.48","1,296.05",651.84,"1,778.67","1,196.78","18,194.62"
ARCOLA,MT,390000250,JUL - DEC,"20,017.11","20,553.95","22,701.32","23,400.91","20,837.03","20,919.76",
"",,,JAN - JUN,"20,163.26","21,792.64","22,442.54","17,286.31","18,042.54","23,710.65","251,868.02"
ARCOLA,NHMR,390000250,JUL - DEC,"8,258.30","7,789.95","7,572.95","7,996.68","8,166.45","8,421.47",
"",,,JAN - JUN,"7,689.15","7,753.99","8,093.20","6,966.38","6,545.82","9,524.22","94,778.56"
ARENZVILLE,MT,390000260,JUL - DEC,"2,754.56","2,389.66","2,198.70","2,141.91","1,816.50","1,575.79",
"",,,JAN - JUN,"1,570.60","2,081.65","1,982.02","1,783.99","2,459.39","2,357.70","25,112.47"
ARGENTA,MT,390000270,JUL - DEC,"2,692.72","2,989.20","3,531.25","2,832.30","2,888.11","2,718.66",
"",,,JAN - JUN,"3,088.72","2,660.54","2,806.00","3,151.82","2,548.09","2,824.14","34,731.55"
ARLINGTON,MT,390000279,JUL - DEC,19.84,49.98,20.63,277.27,164.88,18.02,
"",,,JAN - JUN,89.93,27.11,220.36,96.89,302.69,131.51,"1,419.11"
ARLINGTON HEIGHTS,HMR,390000280,JUL - DEC,"497,504.45","534,051.48","616,441.83","539,901.93","568,033.42","587,763.51",
"",,,JAN - JUN,"541,376.59","576,294.15","717,534.36","446,785.69","427,277.86","518,714.16","6,571,679.43"
ARLINGTON HEIGHTS,MT,390000280,JUL - DEC,"763,909.80","822,900.75","959,556.47","834,042.99","885,338.41","913,201.56",
"",,,JAN - JUN,"846,496.64","886,399.61","1,061,316.62","710,624.59","746,897.69","859,186.37","10,289,871.50"
ARLINGTON HEIGHTS,MTART,390000280,JUL - DEC,809.85,878.78,"1,014.51","1,046.00","1,192.61",861.16,
"",,,JAN - JUN,930.87,"1,055.95",840.34,866.91,941.40,"1,034.63","11,473.01"
ARMINGTON,MT,390000290,JUL - DEC,143.18,268.58,223.58,185.07,313.20,186.85,
"",,,JAN - JUN,427.85,66.61,127.51,0.00,89.44,42.73,"2,074.60"
AROMA PARK,MT,390000300,JUL - DEC,"5,854.76","6,793.53","7,455.58","6,450.03","6,993.86","5,800.45",
"",,,JAN - JUN,"6,766.98","5,277.63","5,998.67","5,016.08","4,810.94","6,460.65","73,679.16"
ARROWSMITH,MT,390000310,JUL - DEC,137.62,19.42,28.52,40.44,25.30,33.29,
"",,,JAN - JUN,37.39,22.68,15.31,247.34,37.94,12.64,657.89
ARTHUR,MT,390000320,JUL - DEC,"28,393.39","24,597.66","27,525.91","26,616.41","26,174.71","26,435.53",
"",,,JAN - JUN,"30,494.88","24,537.97","26,759.38","20,437.84","21,605.61","28,892.05","312,471.34"
ASHKUM,MT,390000330,JUL - DEC,"10,377.90","7,257.74","6,932.21","7,085.61","7,644.47","10,005.99",
"",,,JAN - JUN,"10,000.25","8,107.75","9,704.73","9,633.84","9,825.42","8,774.78","105,350.69"
ASHLAND,MT,390000340,JUL - DEC,"4,387.72","4,325.40","4,824.33","4,554.07","4,364.71","5,007.99",
"",,,JAN - JUN,"4,410.91","4,210.09","5,455.97","4,655.24","4,923.62","5,964.97","57,085.02"
ASHLEY,MT,390000350,JUL - DEC,"4,113.90","3,059.05","2,643.43","2,965.35","2,758.90","3,068.37",
"",,,JAN - JUN,"3,494.56","3,038.02","3,791.11","2,620.62","2,614.97","3,224.46","37,392.74"
ASHMORE,MT,390000360,JUL - DEC,"3,515.51","3,169.85","3,317.33","3,142.10","3,372.99","3,137.33",
"",,,JAN - JUN,"3,048.02","3,246.01","3,983.11","3,336.23","2,997.97","3,728.19","39,994.64"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ASHTON,MT,390000370,JUL - DEC,"2,402.32","2,531.63","3,182.54","2,590.61","2,640.90","2,973.49",
"",,,JAN - JUN,"2,820.72","2,802.19","3,574.73","2,682.12","2,422.14","3,375.91","33,999.30"
ASSUMPTION,MT,390000380,JUL - DEC,"32,844.41","34,744.39","35,828.81","30,257.83","41,181.09","26,033.06",
"",,,JAN - JUN,"12,876.09","10,163.80","9,852.33","11,481.14","13,503.58","21,022.39","279,788.92"
ASTORIA,MT,390000390,JUL - DEC,"7,372.85","6,182.47","5,390.25","8,058.92","4,868.04","5,550.32",
"",,,JAN - JUN,"5,095.47","4,324.49","5,157.19","4,420.39","4,123.91","10,498.00","71,042.30"
ATHENS,MT,390000400,JUL - DEC,"9,972.83","9,223.29","8,512.12","9,791.20","9,039.76","8,986.53",
"",,,JAN - JUN,"9,638.78","8,641.30","8,480.22","7,474.19","6,595.79","9,418.06","105,774.07"
ATKINSON,MT,390000410,JUL - DEC,"6,333.18","11,828.87","14,220.28","11,319.54","7,992.96","6,482.45",
"",,,JAN - JUN,"9,276.43","6,608.06","5,833.41","5,722.32","8,241.94","6,720.64","100,580.08"
ATLANTA,MT,390000420,JUL - DEC,"7,732.09","8,348.05","6,106.08","6,958.84","7,270.45","7,289.54",
"",,,JAN - JUN,"7,395.97","7,753.88","3,106.48","11,033.68","5,294.17","8,177.89","86,467.12"
ATWOOD,MT,390000430,JUL - DEC,"6,006.35","6,059.90","4,879.04","6,294.07","6,677.05","7,085.56",
"",,,JAN - JUN,"6,511.30","5,042.96","5,656.74","5,844.01","4,895.24","4,734.12","69,686.34"
AUBURN,MT,390000440,JUL - DEC,"16,199.39","15,849.55","19,501.57","16,599.70","18,206.26","19,267.88",
"",,,JAN - JUN,"18,162.49","16,821.07","20,211.34","13,887.09","15,488.96","19,708.56","209,903.86"
AUGUSTA,MT,390000450,JUL - DEC,"3,647.88","2,941.29","3,737.70","3,009.89","3,157.96","3,251.43",
"",,,JAN - JUN,"3,506.74","3,121.79","3,622.19","3,501.49","3,503.38","3,810.98","40,812.72"
AURORA,HMR,390000460,JUL - DEC,"1,383,478.77","1,545,018.17","1,618,647.22","1,395,979.05","1,442,996.09","1,499,623.70",
"",,,JAN - JUN,"1,409,876.23","1,686,082.09","2,151,451.72","1,212,613.43","1,207,718.78","1,555,920.91","18,109,406.16"
AURORA,MT,390000460,JUL - DEC,"1,435,058.99","1,616,827.14","1,760,118.27","1,517,035.00","1,538,222.76","1,578,640.67",
"",,,JAN - JUN,"1,490,622.01","1,728,616.84","2,153,207.95","1,320,651.12","1,360,890.16","1,686,173.24","19,186,064.15"
AURORA,MTART,390000460,JUL - DEC,"3,814.01","3,651.76","4,377.87","4,835.82","4,758.94","3,748.10",
"",,,JAN - JUN,"3,869.79","3,292.71","4,573.08","3,747.90","4,090.22","4,460.71","49,220.91"
AVA,MT,390000470,JUL - DEC,"5,987.42","1,044.69","5,259.60","4,508.09","4,581.29","6,284.46",
"",,,JAN - JUN,"6,634.94","5,465.07","5,940.49","5,247.90","6,839.03","5,777.41","63,570.39"
AVISTON,MT,390000480,JUL - DEC,"8,218.12","8,566.08","9,885.71","8,715.68","9,480.90","8,646.77",
"",,,JAN - JUN,"8,368.92","9,395.02","9,350.74","6,041.82","6,591.18","8,934.00","102,194.94"
AVON,MT,390000490,JUL - DEC,"4,664.54","5,098.83","3,963.72","4,682.43","3,595.81","3,379.98",
"",,,JAN - JUN,"4,661.53","3,334.23","4,036.96","3,609.83","3,431.81","4,123.25","48,582.92"
BALDWIN,MT,390000500,JUL - DEC,"4,495.25","3,734.28","3,454.30","3,609.45","3,396.10","3,219.90",
"",,,JAN - JUN,"4,081.50","3,123.48","3,175.19","2,704.68","2,173.86","4,102.37","41,270.36"
BANNER,MT,390000502,JUL - DEC,10.27,7.34,8.00,496.06,54.08,13.77,
"",,,JAN - JUN,6.89,7.86,5.93,4.89,100.21,0.00,715.30
BANNOCKBURN,HMR,390000504,JUL - DEC,"16,804.20","15,468.21","17,672.44","17,816.90","23,051.38","27,078.23",
"",,,JAN - JUN,"25,429.54","32,176.82","25,508.39","16,195.43","15,319.55","17,432.40","249,953.49"
BANNOCKBURN,MT,390000504,JUL - DEC,"53,909.48","52,711.85","57,687.91","60,930.85","68,023.10","76,317.10",
"",,,JAN - JUN,"73,159.69","101,415.13","73,430.23","49,005.83","50,811.46","59,893.68","777,296.31"
BARDOLPH,MT,390000506,JUL - DEC,1.74,3.80,3.13,4.00,2.30,7.19,
"",,,JAN - JUN,321.40,23.04,5.98,9.09,7.25,15.42,404.34
BARRINGTON,MT,390000510,JUL - DEC,"256,223.70","314,826.44","387,848.67","303,100.46","286,300.64","334,747.82",
"",,,JAN - JUN,"263,177.14","352,794.38","335,981.09","241,127.27","299,742.14","348,518.91","3,724,388.66"
BARRINGTON,MTART,390000510,JUL - DEC,"1,154.24","1,135.60","1,420.89","1,542.92","1,529.14","1,225.09",
"",,,JAN - JUN,"1,224.11","1,149.32","1,719.06","1,544.89","1,515.13","1,655.20","16,815.59"
BARRINGTON HILLS,MT,390000512,JUL - DEC,"5,349.96","5,135.19","4,425.43","6,851.47","2,295.82","6,042.57",
"",,,JAN - JUN,"2,719.75","2,625.30","3,723.40","1,954.12","2,173.40","1,790.00","45,086.41"
BARRY,MT,390000520,JUL - DEC,"9,887.59","10,908.53","14,523.34","11,213.20","10,051.02","10,059.89",
"",,,JAN - JUN,"12,760.45","11,100.83","8,689.97","8,352.96","8,999.85","9,356.16","125,903.79"
BARTELSO,MT,390000530,JUL - DEC,"2,421.90","2,642.34","3,160.34","2,594.16","2,506.33","2,887.29",
"",,,JAN - JUN,"3,095.35","2,747.12","2,663.34","2,359.67","3,011.13","3,031.59","33,120.56"
BARTLETT,MT,390000540,JUL - DEC,"176,677.89","180,229.47","177,173.28","168,710.53","162,303.28","171,232.99",
"",,,JAN - JUN,"166,523.27","171,856.45","168,981.51","132,397.65","126,506.76","164,604.06","1,967,197.14"
BARTONVILLE,MT,390000550,JUL - DEC,"72,144.48","69,397.39","75,765.28","72,232.56","70,932.46","72,735.85",
"",,,JAN - JUN,"68,968.69","70,071.97","98,375.69","62,012.95","57,869.14","79,349.15","869,855.61"
BARTONVILLE,MTART,390000550,JUL - DEC,942.66,997.90,"1,144.40","1,367.76","1,262.48","1,074.53",
"",,,JAN - JUN,"1,253.62","1,170.96","1,094.21",902.33,"1,080.44",0.00,"12,291.29"
BASCO,MT,390000554,JUL - DEC,5.05,446.53,110.00,584.96,320.91,131.10,
"",,,JAN - JUN,"1,052.78",217.05,213.22,821.52,413.39,155.95,"4,472.46"
BATAVIA,HMR,390000560,JUL - DEC,0.00,0.00,0.00,"137,960.22","145,548.58","140,954.30",
"",,,JAN - JUN,"134,074.40","148,806.65","182,563.00","123,473.91","116,358.72","160,120.98","1,289,860.76"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BATAVIA,MT,390000560,JUL - DEC,"384,858.99","386,050.97","394,434.46","370,620.51","389,567.21","365,030.22",
"",,,JAN - JUN,"361,392.07","387,354.99","471,579.35","336,779.89","326,970.73","414,634.50","4,589,273.89"
BATAVIA,NHMR,390000560,JUL - DEC,"144,528.38","146,283.67","150,439.51","3,134.49","3,646.98","1,585.55",
"",,,JAN - JUN,839.30,390.32,"1,651.30","1,121.38","2,421.95",611.02,"456,653.85"
BATCHTOWN,MT,390000564,JUL - DEC,"1,181.59",996.75,658.17,668.20,607.33,"1,170.42",
"",,,JAN - JUN,"1,015.86",890.92,688.83,675.21,664.12,526.53,"9,743.93"
BATH,MT,390000570,JUL - DEC,338.45,318.53,348.27,591.97,494.04,357.06,
"",,,JAN - JUN,397.96,324.94,430.39,483.24,236.92,301.78,"4,623.55"
BAY VIEW GARDENS,MT,390000585,JUL - DEC,736.85,930.78,936.62,923.34,852.56,"1,116.70",
"",,,JAN - JUN,820.08,730.46,864.61,688.60,650.74,"1,111.12","10,362.46"
BAYLIS,MT,390000580,JUL - DEC,"1,561.40",197.27,85.97,75.26,50.46,198.99,
"",,,JAN - JUN,9.14,19.67,111.12,18.65,79.99,28.69,"2,436.61"
BEACH PARK,MT,390000584,JUL - DEC,"31,476.57","37,770.52","45,182.99","40,010.08","33,629.64","40,267.82",
"",,,JAN - JUN,"33,759.12","33,735.97","36,217.73","35,201.59","35,975.01","47,917.10","451,144.14"
BEARDSTOWN,MT,390000590,JUL - DEC,"61,857.30","69,201.45","73,800.07","68,131.73","64,851.09","60,635.07",
"",,,JAN - JUN,"72,290.60","69,739.19","73,965.21","60,163.64","65,566.08","71,575.04","811,776.47"
BEAVERVILLE,MT,390000598,JUL - DEC,592.44,607.00,782.94,719.93,933.34,632.82,
"",,,JAN - JUN,570.58,773.13,"1,600.90","1,095.23","1,267.96",902.55,"10,478.82"
BECKEMEYER,MT,390000600,JUL - DEC,"2,846.02","3,875.62","4,808.18","3,592.06","3,762.30","3,042.16",
"",,,JAN - JUN,"3,035.50","2,966.17","4,030.57","2,966.49","3,560.67","3,870.79","42,356.53"
BEDFORD PARK,HMR,390000610,JUL - DEC,"171,550.91","171,636.42","177,813.99","178,623.38","193,367.34","173,570.86",
"",,,JAN - JUN,"182,479.46","198,205.85","215,844.72","235,317.49","162,795.07","205,881.82","2,267,087.31"
BEDFORD PARK,MT,390000610,JUL - DEC,"266,285.24","268,248.47","280,116.36","287,879.87","326,675.87","275,709.41",
"",,,JAN - JUN,"289,668.86","310,645.09","335,716.08","364,073.96","265,017.83","325,975.18","3,596,012.22"
BEECHER,MT,390000620,JUL - DEC,"30,065.38","33,042.04","34,999.29","32,682.24","38,201.53","29,009.28",
"",,,JAN - JUN,"29,546.40","29,227.26","34,453.83","28,688.80","27,050.54","32,296.13","379,262.72"
BEECHER,MTART,390000620,JUL - DEC,38.38,46.93,31.49,14.56,10.83,0.00,
"",,,JAN - JUN,0.00,0.00,0.00,0.00,0.00,0.00,142.19
BEECHER,NHMR,390000620,JUL - DEC,"10,536.13","10,768.29","12,102.89","10,712.30","13,655.06","8,974.97",
"",,,JAN - JUN,"10,306.37","9,222.92","12,441.62","9,337.55","8,688.06","10,374.11","127,120.27"
BEECHER CITY,MT,390000630,JUL - DEC,"1,056.34","1,109.71","1,071.71","1,175.55","1,203.61","1,061.25",
"",,,JAN - JUN,"1,122.19",877.59,"1,445.07",788.53,830.20,"1,262.68","13,004.43"
BELGIUM,MT,390000640,JUL - DEC,92.93,92.00,68.28,83.48,45.69,19.54,
"",,,JAN - JUN,85.89,86.42,37.16,157.50,111.07,59.39,939.35
BELKNAP,MT,390000648,JUL - DEC,963.22,823.24,459.24,569.35,591.77,938.31,
"",,,JAN - JUN,779.90,386.06,286.09,875.12,"1,320.98",261.70,"8,254.98"
BELLE PRAIRIE CITY,MT,390000655,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,0.00,0.00,0.00,0.00,1.11,1.11
BELLE RIVE,MT,390000660,JUL - DEC,"1,389.93",784.05,"1,049.60",836.06,635.20,892.92,
"",,,JAN - JUN,"1,038.65",658.64,735.72,641.46,907.54,"1,138.65","10,708.42"
BELLEVILLE,HMR,390000670,JUL - DEC,"197,555.17","200,952.05","197,127.02","187,828.57","182,215.97","186,778.06",
"",,,JAN - JUN,"183,610.39","190,257.48","231,523.09","164,207.78","169,909.21","194,006.42","2,285,971.21"
BELLEVILLE,MT,390000670,JUL - DEC,"579,026.56","613,441.08","613,948.18","582,847.10","548,660.25","564,541.18",
"",,,JAN - JUN,"587,630.48","581,816.43","677,878.11","545,463.76","543,100.44","609,280.34","7,047,633.91"
BELLEVILLE,MTART,390000670,JUL - DEC,526.44,"2,384.08",527.90,854.76,740.98,563.82,
"",,,JAN - JUN,624.84,533.35,667.15,627.80,740.57,823.13,"9,614.82"
BELLEVUE,MT,390000680,JUL - DEC,"7,426.47","9,318.86","11,744.41","8,571.00","9,704.09","10,092.98",
"",,,JAN - JUN,"8,897.96","9,673.64","9,112.30","7,247.95","8,165.04","9,992.65","109,947.35"
BELLFLOWER,MT,390000650,JUL - DEC,260.43,335.67,336.41,314.46,395.56,283.49,
"",,,JAN - JUN,593.06,433.14,437.88,524.50,305.74,449.56,"4,669.90"
BELLMONT,MT,390000690,JUL - DEC,661.72,343.62,"1,352.49",8.28,997.82,135.11,
"",,,JAN - JUN,781.93,"1,279.72",847.21,170.31,"1,079.38",29.47,"7,687.06"
BELLWOOD,HMR,390000700,JUL - DEC,"70,032.11","60,642.43","71,539.53","60,724.84","84,886.86","66,416.49",
"",,,JAN - JUN,"120,531.13","62,455.32","52,606.78","43,347.66","42,945.86","65,542.73","801,671.74"
BELLWOOD,MT,390000700,JUL - DEC,"53,696.38","48,694.07","56,183.38","48,241.65","64,636.94","52,254.63",
"",,,JAN - JUN,"87,427.73","49,432.38","43,382.71","36,482.95","36,584.98","52,703.38","629,721.18"
BELVIDERE,MT,390000710,JUL - DEC,"228,362.81","259,234.53","258,342.45","239,552.96","245,363.08","232,938.09",
"",,,JAN - JUN,"243,438.44","244,647.35","274,650.41","227,818.77","226,504.64","249,619.43","2,930,472.96"
BELVIDERE,MTART,390000710,JUL - DEC,399.51,356.44,380.83,554.05,574.66,434.66,
"",,,JAN - JUN,3.94,906.46,447.72,591.39,528.42,483.15,"5,661.23"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BEMENT,MT,390000720,JUL - DEC,"3,403.44","4,320.72","4,149.98","4,256.72","3,924.00","4,100.39",
"",,,JAN - JUN,"4,353.13","3,145.63","4,670.93","4,523.74","4,932.10","1,764.05","47,544.83"
BENLD,MT,390000730,JUL - DEC,"2,387.49","3,475.17","3,230.87","2,716.22","2,988.82","2,709.48",
"",,,JAN - JUN,"2,805.05","2,578.31","3,122.92","2,720.37","2,419.77","2,866.38","34,020.85"
BENSENVILLE,MT,390000740,JUL - DEC,"325,259.26","320,256.99","358,092.25","345,694.89","361,266.41","353,756.75",
"",,,JAN - JUN,"375,121.07","329,336.95","402,155.58","299,766.33","317,415.41","386,448.01","4,174,569.90"
BENSENVILLE,MTART,390000740,JUL - DEC,437.88,338.52,475.29,433.95,302.09,0.00,
