Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ALEDO,MT,390000060,JUL - DEC,"44,108.90","48,862.35","51,131.00","56,411.41","51,999.30","46,867.26",
"",,,JAN - JUN,"47,887.60","46,780.29","57,934.90","45,731.46","41,118.50","45,800.28","584,633.25"
ALEXANDER COUNTY GOVERNMENT,CST,290000003,JUL - DEC,"4,549.30","4,996.19","4,710.79","4,371.65","4,964.80","4,895.06",
"",,,JAN - JUN,"3,798.21","3,577.32","4,464.58","3,880.03","4,285.46","5,042.87","53,536.26"
ALEXANDER COUNTY GOVERNMENT,CT,290000003,JUL - DEC,"5,464.10","5,240.55","6,759.82","4,915.58","4,988.85","4,799.42",
"",,,JAN - JUN,"4,123.66","3,831.98","3,343.74","3,370.57","4,611.28","5,089.66","56,539.21"
ALEXIS,MT,390000070,JUL - DEC,"1,714.62","2,872.82","3,094.57","3,035.44","3,410.59","3,289.24",
"",,,JAN - JUN,"4,232.84","2,581.57","3,128.43","2,784.60","2,402.73","5,428.39","37,975.84"
ALGONQUIN,HMR,390000080,JUL - DEC,"280,273.85","303,686.45","311,271.81","289,317.29","305,776.36","289,115.22",
"",,,JAN - JUN,"263,728.32","300,002.08","385,189.17","239,712.11","219,458.19","293,293.17","3,480,824.02"
ALGONQUIN,MT,390000080,JUL - DEC,"525,635.40","557,784.04","544,328.18","558,720.26","566,071.08","536,779.60",
"",,,JAN - JUN,"501,148.17","559,726.73","677,551.87","485,424.01","430,031.24","558,974.54","6,502,175.12"
ALHAMBRA,MT,390000090,JUL - DEC,"4,315.55","3,491.21","3,549.18","4,726.38","3,453.23","6,875.06",
"",,,JAN - JUN,"8,651.51","9,470.45","9,115.34","7,303.91","6,317.99","4,234.59","71,504.40"
ALLENDALE,MT,390000100,JUL - DEC,"1,314.33","1,521.69","2,348.28","1,799.87","1,374.00","1,348.45",
"",,,JAN - JUN,"1,147.69","1,009.71","1,057.18","1,429.35","1,492.27","1,170.10","17,012.92"
ALLENVILLE,MT,390000105,JUL - DEC,126.32,149.13,59.19,138.39,199.15,135.86,
"",,,JAN - JUN,116.93,315.77,380.46,138.78,273.07,206.75,"2,239.80"
ALLERTON,MT,390000108,JUL - DEC,"3,670.27","2,241.42","2,094.40","1,701.89","2,259.47","2,352.83",
"",,,JAN - JUN,"3,770.98","2,615.04","1,250.26",925.78,794.90,"1,020.00","24,697.24"
ALMA,MT,390000110,JUL - DEC,737.78,"1,272.81",865.58,292.57,129.08,197.35,
"",,,JAN - JUN,188.53,696.53,"1,247.55",339.86,61.91,360.87,"6,390.42"
ALORTON,MT,390000120,JUL - DEC,"31,935.79","23,256.48","28,550.08","26,538.49","26,186.17","23,321.27",
"",,,JAN - JUN,"24,593.26","17,019.37","17,988.08","16,648.59","15,886.31","15,819.10","267,742.99"
ALPHA,MT,390000130,JUL - DEC,"4,458.32","3,786.09","2,531.81","4,555.75","3,379.73","4,882.02",
"",,,JAN - JUN,"3,095.76","2,442.45","4,566.69","2,565.38","2,722.77","2,908.64","41,895.41"
ALSEY,MT,390000139,JUL - DEC,235.77,305.11,645.80,260.68,200.20,275.10,
"",,,JAN - JUN,626.78,257.54,385.02,249.39,262.01,244.66,"3,948.06"
ALSIP,HMR,390000140,JUL - DEC,"193,758.23","177,001.26","175,646.03","169,096.16","174,523.03","172,498.30",
"",,,JAN - JUN,"176,438.20","153,950.12","151,380.08","118,152.38","100,398.46","148,429.02","1,911,271.27"
ALSIP,MT,390000140,JUL - DEC,"330,985.47","303,758.83","284,986.84","291,205.76","311,275.70","304,898.56",
"",,,JAN - JUN,"315,933.05","283,722.75","285,418.96","229,074.80","177,561.68","293,831.36","3,412,653.76"
ALSIP,MTART,390000140,JUL - DEC,31.56,47.58,25.87,40.30,26.40,31.46,
"",,,JAN - JUN,33.46,7.99,0.00,0.00,0.00,0.00,244.62
ALTAMONT,MT,390000150,JUL - DEC,"23,299.57","23,539.89","23,775.58","27,009.05","26,215.31","22,257.73",
"",,,JAN - JUN,"21,862.06","19,434.64","22,582.14","22,473.15","21,332.27","20,874.67","274,656.06"
ALTO PASS,MT,390000180,JUL - DEC,538.71,973.78,"1,085.46","1,003.80",865.85,"2,238.95",
"",,,JAN - JUN,"1,221.58",675.33,"1,980.40",407.26,827.93,753.45,"12,572.50"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ALTON,HMR,390000160,JUL - DEC,"140,128.68","154,676.08","162,760.30","139,238.09","140,985.59","146,363.87",
"",,,JAN - JUN,"135,019.18","154,207.88","188,257.34","114,592.32","118,058.88","151,629.37","1,745,917.58"
ALTON,MT,390000160,JUL - DEC,"420,280.42","445,925.41","471,192.12","414,524.92","419,870.44","425,795.06",
"",,,JAN - JUN,"371,722.06","433,431.99","522,908.94","358,643.02","352,360.30","445,078.37","5,081,733.05"
ALTON,MTART,390000160,JUL - DEC,107.48,167.23,112.51,95.85,135.38,56.48,
"",,,JAN - JUN,83.52,35.46,20.35,68.01,37.40,59.15,978.82
ALTONA,MT,390000170,JUL - DEC,"1,778.21","2,159.55","2,314.80","2,087.56",839.51,"3,050.98",
"",,,JAN - JUN,"1,639.72","1,165.24","1,400.73","1,261.84","1,383.20","1,734.70","20,816.04"
ALVIN,MT,390000185,JUL - DEC,409.41,41.32,135.65,35.65,38.15,65.26,
"",,,JAN - JUN,120.17,104.82,247.77,12.55,136.18,91.01,"1,437.94"
AMBOY,MT,390000190,JUL - DEC,"13,084.38","15,510.85","14,332.62","15,162.18","16,886.66","14,298.01",
"",,,JAN - JUN,"17,528.25","16,765.25","12,528.47","11,034.50","10,543.95","10,658.12","168,333.24"
ANCHOR,MT,390000198,JUL - DEC,17.59,15.09,153.17,28.27,18.91,25.91,
"",,,JAN - JUN,20.17,70.37,44.95,15.78,15.94,56.05,482.20
ANDALUSIA,MT,390000200,JUL - DEC,"4,731.60","5,788.51","5,191.48","5,436.03","5,980.87","5,497.61",
"",,,JAN - JUN,"4,373.25","3,680.19","4,274.92","4,180.16","4,341.19","3,713.95","57,189.76"
ANDOVER,MT,390000205,JUL - DEC,"1,934.46","1,888.40","2,403.27","2,183.87","2,786.02","2,304.11",
"",,,JAN - JUN,"1,763.73","1,402.32","1,214.32","1,239.29","1,426.47","1,288.18","21,834.44"
ANNA,MT,390000210,JUL - DEC,"92,861.30","98,898.66","95,777.70","95,448.43","99,074.81","92,077.82",
"",,,JAN - JUN,"91,551.07","84,422.64","111,898.06","80,505.76","85,550.78","90,177.18","1,118,244.21"
ANNAWAN,MT,390000220,JUL - DEC,"5,580.04","9,385.64","7,333.72","6,094.56","5,716.85","5,418.45",
"",,,JAN - JUN,"8,487.97","6,089.45","6,366.25","6,327.12","4,686.27","5,762.65","77,248.97"
ANTIOCH,MT,390000230,JUL - DEC,"274,030.72","311,659.74","299,097.60","287,188.59","294,166.16","264,713.96",
"",,,JAN - JUN,"266,167.82","269,447.31","295,147.47","238,409.94","218,752.07","268,740.90","3,287,522.28"
ANTIOCH,MTART,390000230,JUL - DEC,496.53,590.43,477.24,702.58,603.42,550.78,
"",,,JAN - JUN,553.22,442.64,576.63,586.30,574.83,514.64,"6,669.24"
APPLE RIVER,MT,390000240,JUL - DEC,"3,147.87","2,012.45","1,992.73","1,999.29","2,389.50","1,120.99",
"",,,JAN - JUN,"1,428.71",755.99,275.87,"1,604.63","2,217.41","1,277.91","20,223.35"
ARCOLA,MT,390000250,JUL - DEC,"24,231.07","26,217.38","24,680.82","28,352.82","40,344.32","30,327.39",
"",,,JAN - JUN,"22,666.74","18,800.12","19,582.25","16,529.64","16,934.25","20,935.55","289,602.35"
ARCOLA,NHMR,390000250,JUL - DEC,"9,378.11","9,696.00","9,618.20","10,286.33","17,244.60","12,000.68",
"",,,JAN - JUN,"8,787.95","6,606.47","7,465.98","6,062.25","6,036.28","7,552.26","110,735.11"
ARENZVILLE,MT,390000260,JUL - DEC,"2,593.72","2,609.12","2,295.95","2,143.80","2,673.93","2,290.48",
"",,,JAN - JUN,"1,797.18","2,114.27","1,580.95","1,665.95","1,512.33","1,752.81","25,030.49"
ARGENTA,MT,390000270,JUL - DEC,"2,444.94","3,197.21","3,150.81","5,785.22","3,539.34","2,818.58",
"",,,JAN - JUN,"2,695.88","2,802.62","1,976.70","1,777.66",967.51,303.16,"31,459.63"
ARLINGTON,MT,390000279,JUL - DEC,29.28,41.04,121.58,48.36,395.10,42.13,
"",,,JAN - JUN,34.90,254.06,36.96,96.37,12.62,2.67,"1,115.07"
ARLINGTON HEIGHTS,HMR,390000280,JUL - DEC,"451,101.23","490,924.77","531,932.30","463,797.91","463,828.03","488,482.12",
"",,,JAN - JUN,"441,909.08","379,932.29","499,253.41","366,092.28","327,420.53","380,129.89","5,284,803.84"
ARLINGTON HEIGHTS,MT,390000280,JUL - DEC,"904,406.62","1,019,737.10","1,007,431.70","900,660.25","929,689.28","926,862.20",
"",,,JAN - JUN,"841,786.90","792,537.40","951,512.00","753,214.45","668,367.12","799,943.33","10,496,148.35"
ARLINGTON HEIGHTS,MTART,390000280,JUL - DEC,"1,076.48","1,352.28",954.92,"1,230.02","1,228.46","1,127.14",
"",,,JAN - JUN,"1,195.02",909.07,901.59,"1,083.39",966.94,"1,041.05","13,066.36"
ARMINGTON,MT,390000290,JUL - DEC,268.50,252.35,177.36,286.66,"1,564.76",497.98,
"",,,JAN - JUN,170.44,323.51,364.60,186.71,315.64,392.23,"4,800.74"
AROMA PARK,MT,390000300,JUL - DEC,"8,753.02","6,619.43","7,738.54","7,292.82","8,979.92","9,455.30",
"",,,JAN - JUN,"8,061.90","4,531.07","4,663.83","4,520.87","3,837.53","7,377.73","81,831.96"
ARROWSMITH,MT,390000310,JUL - DEC,155.40,407.00,58.25,59.94,40.88,52.08,
"",,,JAN - JUN,34.67,47.39,42.86,31.33,38.31,19.42,987.53
ARTHUR,MT,390000320,JUL - DEC,"30,612.80","29,439.87","31,149.68","29,973.07","29,723.84","30,167.76",
"",,,JAN - JUN,"29,505.17","25,538.60","28,314.98","23,914.09","20,724.30","24,840.55","333,904.71"
ASHKUM,MT,390000330,JUL - DEC,"9,090.89","9,108.92","7,747.73","10,231.79","8,497.99","8,673.70",
"",,,JAN - JUN,"8,722.27","7,937.79","7,156.58","5,371.70","5,486.14","6,098.51","94,124.01"
ASHLAND,MT,390000340,JUL - DEC,"4,656.56","5,726.08","6,293.99","5,806.74","5,942.22","5,815.48",
"",,,JAN - JUN,"5,259.33","4,597.50","4,537.42","4,232.82","4,206.52","3,876.22","60,950.88"
ASHLEY,MT,390000350,JUL - DEC,"2,952.27","3,734.73","3,050.40","2,938.04","2,532.85","2,880.83",
"",,,JAN - JUN,"2,395.36","2,640.41","3,153.23","1,846.80","1,821.78","2,345.48","32,292.18"
ASHMORE,MT,390000360,JUL - DEC,"3,534.38","3,496.03","3,252.70","2,960.09","2,926.25","3,544.70",
"",,,JAN - JUN,"3,653.93","2,932.56","2,768.25","2,473.30","3,164.42","3,844.41","38,551.02"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ASHTON,MT,390000370,JUL - DEC,"2,972.70","3,401.79","3,582.78","3,667.82","3,774.44","3,454.22",
"",,,JAN - JUN,"3,421.01","2,637.85","2,899.68","2,441.11","2,335.64","2,242.27","36,831.31"
ASSUMPTION,MT,390000380,JUL - DEC,"24,094.15","19,330.63","11,494.83","23,256.60","15,141.72","14,399.61",
"",,,JAN - JUN,"13,379.34","9,729.63","8,296.91","8,246.85","12,263.88","13,670.21","173,304.36"
ASTORIA,MT,390000390,JUL - DEC,"5,282.69","6,078.16","8,085.48","8,010.05","5,860.58","4,881.92",
"",,,JAN - JUN,"6,768.26","4,812.35","6,390.19","3,679.48","3,557.23","5,946.44","69,352.83"
ATHENS,MT,390000400,JUL - DEC,"8,309.53","8,551.34","9,267.25","9,453.70","8,501.94","9,764.00",
"",,,JAN - JUN,"9,789.31","5,475.34","10,739.55","6,542.28","5,175.63","6,360.96","97,930.83"
ATKINSON,MT,390000410,JUL - DEC,"10,858.58","13,509.53","10,539.05","8,244.34","9,788.61","7,279.40",
"",,,JAN - JUN,"7,894.21","3,880.74","5,081.92","5,577.52","7,402.77","7,114.83","97,171.50"
ATLANTA,MT,390000420,JUL - DEC,"5,778.81","7,172.56","6,830.06","6,999.99","4,660.96","6,226.94",
"",,,JAN - JUN,"5,809.94","5,387.62","5,098.84","4,308.46","4,156.32","6,619.51","69,050.01"
ATWOOD,MT,390000430,JUL - DEC,"8,024.17","7,290.43","6,290.13","6,304.70","6,830.39","7,022.99",
"",,,JAN - JUN,"5,488.17","5,994.37","5,020.25","5,286.43","5,006.54","6,272.82","74,831.39"
AUBURN,MT,390000440,JUL - DEC,"17,731.33","21,850.07","21,946.63","16,465.63","18,313.09","21,557.51",
"",,,JAN - JUN,"14,755.48","10,546.68","16,373.56","15,047.87","12,726.73","14,808.72","202,123.30"
AUGUSTA,MT,390000450,JUL - DEC,"3,165.97","3,328.32","3,753.43","3,758.91","3,781.56","3,984.77",
"",,,JAN - JUN,"2,962.02","2,529.31","4,414.08","3,109.54","3,158.53","3,622.50","41,568.94"
AURORA,HMR,390000460,JUL - DEC,"1,488,543.49","1,543,757.85","1,668,393.72","1,514,631.03","1,570,368.35","1,500,068.66",
"",,,JAN - JUN,"1,374,326.85","1,523,696.79","1,935,915.79","1,120,285.66","1,073,157.43","1,337,970.90","17,651,116.52"
AURORA,MT,390000460,JUL - DEC,"1,595,844.76","1,671,548.09","1,738,991.24","1,602,054.09","1,685,427.22","1,574,917.33",
"",,,JAN - JUN,"1,455,726.16","1,642,479.17","1,955,674.68","1,258,116.66","1,188,486.02","1,479,828.60","18,849,094.02"
AURORA,MTART,390000460,JUL - DEC,"5,427.23","6,049.21","4,915.38","4,974.00","3,771.86","3,692.59",
"",,,JAN - JUN,"3,817.77","2,859.98","3,888.98","3,645.82","3,937.58","3,485.55","50,465.95"
AVA,MT,390000470,JUL - DEC,"7,204.44","6,519.79","6,763.86","6,913.54","6,650.09","5,882.61",
"",,,JAN - JUN,"6,852.35","5,003.48","5,269.33","5,047.93","4,049.31","4,954.79","71,111.52"
AVISTON,MT,390000480,JUL - DEC,"7,146.79","8,919.22","9,208.70","9,423.35","9,424.71","9,962.86",
"",,,JAN - JUN,"8,683.79","8,010.57","7,738.18","6,719.24","6,662.16","6,458.78","98,358.35"
AVON,MT,390000490,JUL - DEC,"3,365.68","3,847.68","3,878.37","3,633.80","3,764.35","5,352.89",
"",,,JAN - JUN,"3,065.63","2,361.61","3,442.04","2,227.85","2,365.62","3,122.99","40,428.51"
BALDWIN,MT,390000500,JUL - DEC,"4,068.47","3,566.48","4,512.20","3,677.88","3,451.41","4,095.54",
"",,,JAN - JUN,"2,838.91","2,299.08","2,865.40","2,529.38","2,813.95","3,118.08","39,836.78"
BANNER,MT,390000502,JUL - DEC,529.19,536.89,481.77,586.12,441.56,0.00,
"",,,JAN - JUN,643.05,321.48,647.24,154.81,182.81,384.48,"4,909.40"
BANNOCKBURN,MT,390000504,JUL - DEC,"120,593.98","97,168.10","102,633.73","67,488.86","73,786.82","80,060.31",
"",,,JAN - JUN,"68,333.55","96,845.47","84,184.02","49,491.47","49,890.58","93,779.74","984,256.63"
BARCLAY,MT,290000167,JUL - DEC,6.95,44.97,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,0.00,0.00,0.00,0.00,0.00,51.92
BARDOLPH,MT,390000506,JUL - DEC,132.38,116.76,185.24,20.02,3.24,5.85,
"",,,JAN - JUN,6.17,48.55,3.53,110.06,14.72,5.38,651.90
BARRINGTON,MT,390000510,JUL - DEC,"357,829.98","337,736.61","341,202.17","324,815.72","341,342.79","284,119.56",
"",,,JAN - JUN,"266,335.06","261,301.35","251,678.40","205,338.28","215,986.82","249,693.94","3,437,380.68"
BARRINGTON,MTART,390000510,JUL - DEC,"1,326.82","1,568.43","1,499.62","1,672.01","1,663.49","1,365.45",
"",,,JAN - JUN,"1,504.07","1,008.01","1,372.65","1,434.68","1,401.22","1,337.27","17,153.72"
BARRINGTON HILLS,MT,390000512,JUL - DEC,"3,955.44","4,753.08","4,169.13","4,423.49","4,503.87","3,744.10",
"",,,JAN - JUN,"4,828.96","3,086.61","4,153.59","2,586.93","1,480.94","3,337.59","45,023.73"
BARRY,MT,390000520,JUL - DEC,"10,970.37","10,531.12","11,278.41","11,830.89","11,942.89","10,701.51",
"",,,JAN - JUN,"11,077.22","10,641.79","10,344.76","7,290.01","7,651.99","10,515.46","124,776.42"
BARTELSO,MT,390000530,JUL - DEC,"2,081.64","2,492.46","3,702.00","2,266.65","2,382.99","2,911.69",
"",,,JAN - JUN,"2,024.43","1,906.50","2,352.11","2,305.79","1,971.86","2,444.98","28,843.10"
BARTLETT,MT,390000540,JUL - DEC,"174,784.61","190,257.98","197,721.66","197,450.73","191,366.20","197,145.17",
"",,,JAN - JUN,"183,405.16","178,892.90","160,108.11","135,424.21","117,872.21","166,689.18","2,091,118.12"
BARTONVILLE,MT,390000550,JUL - DEC,"69,508.38","72,198.30","70,062.66","102,917.01","79,779.57","74,100.57",
"",,,JAN - JUN,"71,628.34","61,998.91","110,601.90","58,893.40","59,292.54","65,359.29","896,340.87"
BARTONVILLE,MTART,390000550,JUL - DEC,"1,663.81","1,552.98","1,328.96","1,521.25","1,542.49","1,285.59",
"",,,JAN - JUN,"1,412.51","1,035.34",0.00,"1,944.43",0.00,865.17,"14,152.53"
BASCO,MT,390000554,JUL - DEC,389.96,437.19,324.22,629.64,337.43,763.62,
"",,,JAN - JUN,182.46,158.33,200.25,286.89,129.44,587.92,"4,427.35"
BATAVIA,MT,390000560,JUL - DEC,"456,981.58","442,156.20","447,649.04","428,392.53","415,564.59","404,232.33",
"",,,JAN - JUN,"409,101.89","423,488.21","467,759.61","362,468.69","307,423.63","342,985.65","4,908,203.95"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BATAVIA,MTART,390000560,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,0.00,4.92,0.00,0.00,0.00,4.92
BATAVIA,NHMR,390000560,JUL - DEC,"170,957.66","167,896.69","171,346.52","161,404.40","156,810.21","151,948.85",
"",,,JAN - JUN,"143,649.52","156,274.30","177,011.57","127,024.97","110,875.97","116,660.09","1,811,860.75"
BATCHTOWN,MT,390000564,JUL - DEC,485.03,"1,052.54",713.26,886.56,"1,193.38",839.00,
"",,,JAN - JUN,"1,002.20","1,104.16",982.64,503.60,457.07,"1,098.34","10,317.78"
BATH,MT,390000570,JUL - DEC,722.36,306.13,404.98,426.90,288.05,290.91,
"",,,JAN - JUN,483.62,477.04,503.98,254.90,322.64,251.54,"4,733.05"
BAY VIEW GARDENS,MT,390000585,JUL - DEC,432.60,46.59,237.85,"1,129.75",443.86,607.26,
"",,,JAN - JUN,433.44,326.77,370.18,296.29,247.15,361.66,"4,933.40"
BAYLIS,MT,390000580,JUL - DEC,106.80,140.51,24.17,225.48,33.82,381.23,
"",,,JAN - JUN,23.61,114.53,34.42,65.58,16.07,"1,051.23","2,217.45"
BEACH PARK,MT,390000584,JUL - DEC,"40,935.94","38,122.16","33,976.21","35,533.31","45,944.03","36,329.28",
"",,,JAN - JUN,"30,943.41","38,727.38","25,500.54","23,256.40","31,526.77","42,753.44","423,548.87"
BEARDSTOWN,MT,390000590,JUL - DEC,"70,995.41","67,999.73","67,764.58","67,733.17","67,280.86","63,911.15",
"",,,JAN - JUN,"59,750.92","68,592.27","64,746.22","62,313.45","54,016.01","65,777.54","780,881.31"
BEAVERVILLE,MT,390000598,JUL - DEC,843.29,679.08,771.29,641.91,568.33,"1,492.83",
"",,,JAN - JUN,"1,508.70","1,091.74","1,599.70","2,171.14","1,248.44","1,136.64","13,753.09"
BECKEMEYER,MT,390000600,JUL - DEC,"3,988.07","4,065.88","4,522.72","3,906.58","2,372.79","4,262.98",
"",,,JAN - JUN,"3,841.37","2,441.67","3,224.08","2,478.80","2,955.30","3,246.40","41,306.64"
BEDFORD PARK,HMR,390000610,JUL - DEC,"229,975.52","220,443.91","209,938.36","217,049.80","238,944.27","203,352.76",
"",,,JAN - JUN,"205,736.23","190,319.32","203,664.75","164,269.28","140,583.07","289,459.66","2,513,736.93"
BEDFORD PARK,MT,390000610,JUL - DEC,"366,196.41","332,566.62","328,199.59","328,768.60","380,885.47","311,115.56",
"",,,JAN - JUN,"314,612.31","293,030.56","313,196.55","261,700.85","228,207.48","429,664.03","3,888,144.03"
BEECHER,MT,390000620,JUL - DEC,"47,493.05","40,066.46","43,430.65","42,325.69","45,715.28","46,104.65",
"",,,JAN - JUN,"40,220.12","42,690.16","44,584.41","33,399.42","29,219.92","34,049.40","489,299.21"
BEECHER,MTART,390000620,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,69.86,80.67,0.00,287.33,50.19,488.05
BEECHER,NHMR,390000620,JUL - DEC,"13,666.57","14,705.91","14,259.72","16,234.52","15,429.66","17,417.71",
"",,,JAN - JUN,"15,213.65","13,392.50","16,128.47","11,223.53","9,034.37","10,171.56","166,878.17"
BEECHER CITY,MT,390000630,JUL - DEC,"1,038.50","1,113.80",984.14,"2,532.26","1,197.16","1,149.19",
"",,,JAN - JUN,424.52,"1,788.26",984.15,952.89,808.18,"1,307.23","14,280.28"
BELGIUM,MT,390000640,JUL - DEC,170.46,135.08,150.47,148.52,138.59,133.06,
"",,,JAN - JUN,84.42,189.54,76.81,304.71,214.76,646.50,"2,392.92"
BELKNAP,MT,390000648,JUL - DEC,253.61,622.38,"1,032.88",398.40,862.71,517.33,
"",,,JAN - JUN,524.65,356.45,123.60,176.27,274.45,365.88,"5,508.61"
BELLE PRAIRIE CITY,MT,390000655,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,0.00,0.00,0.00,4.66,0.00,4.66
BELLE RIVE,MT,390000660,JUL - DEC,"1,378.98","1,459.23","1,428.60","1,158.79","1,471.98",666.55,
"",,,JAN - JUN,940.71,446.26,664.55,364.10,485.67,826.57,"11,291.99"
BELLEVILLE,HMR,390000670,JUL - DEC,"187,845.79","204,367.12","199,930.67","191,721.57","189,847.28","188,525.35",
"",,,JAN - JUN,"177,920.24","181,352.79","211,053.40","155,051.29","155,628.98","185,287.83","2,228,532.31"
BELLEVILLE,MT,390000670,JUL - DEC,"575,066.84","601,978.00","599,199.56","582,222.30","598,065.21","598,294.26",
"",,,JAN - JUN,"518,519.03","551,967.35","630,130.09","517,094.56","498,164.17","588,201.63","6,858,903.00"
BELLEVILLE,MTART,390000670,JUL - DEC,581.43,680.12,650.71,657.03,645.50,596.64,
"",,,JAN - JUN,517.60,477.37,739.04,573.68,626.25,596.28,"7,341.65"
BELLEVUE,MT,390000680,JUL - DEC,"19,075.70","11,272.35","12,265.12","12,508.82","12,105.97","10,085.39",
"",,,JAN - JUN,"10,134.30","9,001.45","9,620.95","7,691.02","8,002.63","8,584.52","130,348.22"
BELLFLOWER,MT,390000650,JUL - DEC,347.77,285.25,439.69,308.87,239.62,236.13,
"",,,JAN - JUN,255.12,214.92,305.43,254.05,233.99,289.12,"3,409.96"
BELLMONT,MT,390000690,JUL - DEC,144.12,670.92,312.33,325.33,353.17,658.04,
"",,,JAN - JUN,625.78,539.07,630.16,432.42,118.91,100.95,"4,911.20"
BELLWOOD,HMR,390000700,JUL - DEC,"101,227.96","99,493.16","84,755.44","92,548.63","87,603.77","98,851.86",
"",,,JAN - JUN,"102,376.34","69,580.44","70,962.20","55,812.37","52,070.76","78,263.57","993,546.50"
BELLWOOD,MT,390000700,JUL - DEC,"79,001.91","78,307.57","68,370.90","71,624.84","68,854.89","76,089.60",
"",,,JAN - JUN,"74,763.84","58,893.99","58,110.96","47,096.98","41,072.28","65,204.04","787,391.80"
BELLWOOD,MTART,390000700,JUL - DEC,32.52,38.23,42.32,34.44,35.21,35.46,
"",,,JAN - JUN,36.41,22.82,10.83,10.83,10.83,10.83,320.73
BELVIDERE,MT,390000710,JUL - DEC,"302,615.11","321,075.55","313,857.56","329,265.75","324,582.48","306,322.53",
"",,,JAN - JUN,"271,092.27","290,884.65","269,307.11","223,314.23","203,153.32","250,092.86","3,405,563.42"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BELVIDERE,MTART,390000710,JUL - DEC,520.61,417.36,4.34,963.28,417.17,435.87,
"",,,JAN - JUN,408.36,342.15,453.64,529.41,491.00,486.09,"5,469.28"
BEMENT,MT,390000720,JUL - DEC,"4,262.13","5,460.16","4,794.95","4,624.11","4,773.05","3,964.61",
"",,,JAN - JUN,"3,706.84","2,939.66","4,040.70","3,110.30","3,100.77","4,529.88","49,307.16"
BENLD,MT,390000730,JUL - DEC,"2,329.49","3,444.25","3,206.65","3,231.17","3,273.51","3,922.57",
"",,,JAN - JUN,"2,332.74","2,431.98","2,472.85","1,784.06","1,700.54","2,145.39","32,275.20"
BENSENVILLE,MT,390000740,JUL - DEC,"396,225.35","358,138.55","366,850.08","367,892.46","436,996.27","377,174.36",
"",,,JAN - JUN,"341,074.76","311,890.34","327,134.40","302,430.00","255,834.61","313,462.31","4,155,103.49"
