Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ALEXANDER COUNTY GOVERNMENT,CST,290000003,JUL - DEC,"4,335.03","5,388.90","4,209.15","5,275.59","5,351.33","4,513.65",
"",,,JAN - JUN,"4,309.78","4,355.66","4,776.76","5,129.05","5,323.70","5,666.38","58,634.98"
ALEXANDER COUNTY GOVERNMENT,CT,290000003,JUL - DEC,"5,046.29","4,309.49","4,652.66","5,736.39","4,464.19","4,690.28",
"",,,JAN - JUN,"3,955.80","4,453.14","4,081.73","4,834.44","5,531.91","5,258.89","57,015.21"
ALEXIS,MT,390000070,JUL - DEC,"2,485.36","2,591.40","2,780.66","3,382.47","2,497.58","2,840.95",
"",,,JAN - JUN,"3,442.24","2,656.97","2,595.07","2,264.18","2,744.46","2,977.27","33,258.61"
ALGONQUIN,HMR,390000080,JUL - DEC,0.00,0.00,0.00,"267,885.23","268,748.94","287,540.59",
"",,,JAN - JUN,"271,242.04","294,790.24","435,237.65","267,776.36","216,204.85","282,667.27","2,592,093.17"
ALGONQUIN,MT,390000080,JUL - DEC,"547,273.95","508,136.89","517,102.74","511,804.31","495,118.47","525,456.40",
"",,,JAN - JUN,"498,018.49","516,755.54","727,126.90","486,073.52","424,322.19","542,942.57","6,300,131.97"
ALHAMBRA,MT,390000090,JUL - DEC,"5,784.94","6,334.55","4,464.07","7,794.83","5,832.32","8,132.42",
"",,,JAN - JUN,"3,692.93","3,496.23","4,415.25","4,546.05","6,369.34","3,310.98","64,173.91"
ALLENDALE,MT,390000100,JUL - DEC,132.11,450.57,452.62,636.99,541.83,323.22,
"",,,JAN - JUN,388.98,722.18,291.76,246.24,200.20,278.93,"4,665.63"
ALLENVILLE,MT,390000105,JUL - DEC,28.28,0.00,0.00,81.78,280.21,739.83,
"",,,JAN - JUN,22.04,135.76,270.34,149.65,165.01,179.70,"2,052.60"
ALLERTON,MT,390000108,JUL - DEC,"1,964.98","1,487.31","1,155.45","1,398.83","1,268.64","1,789.45",
"",,,JAN - JUN,"4,043.76","3,285.30","1,474.33","1,807.70",999.62,"1,576.76","22,252.13"
ALMA,MT,390000110,JUL - DEC,625.95,493.27,472.17,530.91,790.72,422.73,
"",,,JAN - JUN,"1,233.96",887.17,251.66,202.34,316.79,370.62,"6,598.29"
ALORTON,MT,390000120,JUL - DEC,"4,016.98","10,374.08","16,446.54","19,245.70","20,782.57","17,805.93",
"",,,JAN - JUN,"21,402.80","19,610.60","9,273.36","18,669.04","20,818.71","22,378.83","200,825.14"
ALPHA,MT,390000130,JUL - DEC,"3,340.68","3,689.00","3,651.35","3,646.50","3,665.12","3,294.94",
"",,,JAN - JUN,"3,208.22","2,539.92","5,752.03","2,097.34","2,051.50","2,866.66","39,803.26"
ALSEY,MT,390000139,JUL - DEC,221.23,265.62,176.23,261.93,168.98,263.24,
"",,,JAN - JUN,623.43,230.53,168.58,208.61,239.34,696.62,"3,524.34"
ALSIP,HMR,390000140,JUL - DEC,"155,861.42","161,407.86","171,153.83","160,338.77","160,088.13","153,717.93",
"",,,JAN - JUN,"150,347.43","142,048.11","140,048.05","186,887.40","128,533.02","157,505.59","1,867,937.54"
ALSIP,MT,390000140,JUL - DEC,"294,219.01","297,362.31","310,753.87","301,711.43","289,896.55","284,626.66",
"",,,JAN - JUN,"262,569.77","264,493.72","288,200.22","348,087.88","248,021.59","307,943.43","3,497,886.44"
ALSIP,MTART,390000140,JUL - DEC,46.57,49.29,11.79,47.18,55.24,27.59,
"",,,JAN - JUN,33.56,31.51,39.43,24.60,28.54,54.12,449.42
ALTAMONT,MT,390000150,JUL - DEC,"18,304.85","21,823.52","21,662.55","26,198.23","22,925.97","19,472.93",
"",,,JAN - JUN,"21,081.11","21,900.16","21,756.54","33,663.52","18,393.80","20,009.84","267,193.02"
ALTO PASS,MT,390000180,JUL - DEC,536.87,563.41,"1,115.11","1,221.79",983.21,"2,041.47",
"",,,JAN - JUN,"1,235.20",878.40,"1,961.94",516.97,"1,357.55",663.65,"13,075.57"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ALTON,HMR,390000160,JUL - DEC,"162,630.12","160,921.24","155,698.81","147,601.84","147,893.27","150,023.08",
"",,,JAN - JUN,"138,446.53","149,783.28","217,783.14","139,530.55","126,722.26","164,753.38","1,861,787.50"
ALTON,MT,390000160,JUL - DEC,"464,890.24","469,577.80","431,468.96","459,722.58","449,270.29","437,859.47",
"",,,JAN - JUN,"377,198.07","406,951.75","605,476.43","432,623.90","410,404.75","472,030.39","5,417,474.63"
ALTON,MTART,390000160,JUL - DEC,139.73,167.38,174.17,156.46,219.31,206.12,
"",,,JAN - JUN,198.54,156.46,258.12,328.67,225.35,174.32,"2,404.63"
ALTONA,MT,390000170,JUL - DEC,"1,491.35","1,485.91","1,530.71","2,044.80","1,905.65","2,160.55",
"",,,JAN - JUN,"1,636.37","1,984.97","1,753.32","1,460.17","1,231.61","1,602.19","20,287.60"
ALVIN,MT,390000185,JUL - DEC,31.22,37.96,22.12,1.60,43.85,32.49,
"",,,JAN - JUN,29.98,41.06,43.02,31.98,54.71,43.06,413.05
AMBOY,MT,390000190,JUL - DEC,"12,515.36","15,490.68","13,881.67","14,041.57","15,005.07","13,750.84",
"",,,JAN - JUN,"15,106.35","14,277.04","14,322.47","12,517.68","11,880.45","12,148.85","164,938.03"
ANCHOR,MT,390000198,JUL - DEC,34.89,124.16,14.89,23.43,22.81,24.85,
"",,,JAN - JUN,53.56,15.42,18.44,20.86,22.81,81.63,457.75
ANDALUSIA,MT,390000200,JUL - DEC,"4,775.92","5,151.64","3,984.50","4,828.14","4,973.73","4,283.68",
"",,,JAN - JUN,"3,716.06","4,517.26","4,288.89","4,218.59","3,496.85","4,696.27","52,931.53"
ANDOVER,MT,390000205,JUL - DEC,"1,602.18","2,693.11","1,581.13","2,064.93","2,085.79","2,050.80",
"",,,JAN - JUN,"1,973.98","1,618.57","1,183.55","1,499.73","1,619.93","1,548.53","21,522.23"
ANNA,MT,390000210,JUL - DEC,"95,758.43","99,997.14","99,405.39","95,142.04","96,619.66","86,658.21",
"",,,JAN - JUN,"87,662.09","88,379.87","108,093.25","90,276.16","86,282.11","92,908.99","1,127,183.34"
ANNAWAN,MT,390000220,JUL - DEC,"6,027.64","6,257.64","5,784.37","8,000.95","9,505.68","6,926.44",
"",,,JAN - JUN,"6,377.49","6,270.94","5,899.36","4,871.30","4,353.57","6,735.49","77,010.87"
ANTIOCH,MT,390000230,JUL - DEC,"252,610.80","283,290.49","260,504.58","277,442.95","245,556.01","240,014.25",
"",,,JAN - JUN,"228,268.30","227,511.16","296,082.45","212,243.88","220,524.07","257,406.27","3,001,455.21"
ANTIOCH,MTART,390000230,JUL - DEC,497.47,534.92,654.87,774.73,821.94,612.47,
"",,,JAN - JUN,635.02,608.43,635.15,659.28,616.31,641.57,"7,692.16"
APPLE RIVER,MT,390000240,JUL - DEC,"1,034.48","1,637.84","1,035.28","2,376.15","1,818.00","1,484.91",
"",,,JAN - JUN,853.47,986.04,"1,373.04",758.12,"2,026.54","1,545.99","16,929.86"
ARCOLA,MT,390000250,JUL - DEC,"25,595.43","22,116.72","21,696.63","24,334.55","23,330.74","22,843.44",
"",,,JAN - JUN,"20,196.33","19,643.68","25,632.78","19,821.48","17,246.78","22,601.70","265,060.26"
ARCOLA,NHMR,390000250,JUL - DEC,"8,974.75","8,127.25","8,625.77","8,561.56","8,645.75","8,337.97",
"",,,JAN - JUN,"7,175.58","6,897.19","9,939.90","5,949.53","6,350.95","8,340.72","95,926.92"
ARENZVILLE,MT,390000260,JUL - DEC,"2,691.87","2,796.22","1,832.20","2,151.26","2,119.52","2,396.70",
"",,,JAN - JUN,"1,837.97","1,652.56","2,083.31","2,106.31","1,260.04","2,090.70","25,018.66"
ARGENTA,MT,390000270,JUL - DEC,"2,265.19","2,443.53","4,030.82","3,165.46","2,753.86","2,423.32",
"",,,JAN - JUN,"2,110.45","2,786.51","1,873.48","1,974.11","2,315.87","2,193.87","30,336.47"
ARLINGTON,MT,390000279,JUL - DEC,96.86,199.39,428.39,106.58,141.51,127.04,
"",,,JAN - JUN,31.58,283.97,124.31,10.49,28.33,439.75,"2,018.20"
ARLINGTON HEIGHTS,HMR,390000280,JUL - DEC,"529,862.71","480,133.40","550,344.34","491,315.35","494,715.21","563,745.40",
"",,,JAN - JUN,"466,509.67","514,019.54","607,648.38","435,920.35","379,880.24","469,714.75","5,983,809.34"
ARLINGTON HEIGHTS,MT,390000280,JUL - DEC,"1,035,916.61","940,619.38","986,776.41","962,974.02","941,498.85","1,010,885.06",
"",,,JAN - JUN,"854,018.05","933,007.96","1,089,250.50","827,233.79","778,970.09","885,154.79","11,246,305.51"
ARLINGTON HEIGHTS,MTART,390000280,JUL - DEC,975.48,"1,249.11","1,088.59","1,507.23","1,634.96","1,278.69",
"",,,JAN - JUN,"1,113.48","1,056.59",940.41,996.81,962.40,"1,011.06","13,814.81"
ARMINGTON,MT,390000290,JUL - DEC,146.93,144.48,325.25,223.03,64.40,"1,184.41",
"",,,JAN - JUN,227.60,491.52,325.11,307.94,397.32,181.82,"4,019.81"
AROMA PARK,MT,390000300,JUL - DEC,"5,945.87","5,715.72","7,432.85","8,161.14","5,902.03","5,549.73",
"",,,JAN - JUN,"7,090.12","4,115.21","4,573.00","7,093.25","4,519.27","7,247.88","73,346.07"
ARROWSMITH,MT,390000310,JUL - DEC,236.06,309.91,169.19,209.92,224.92,95.25,
"",,,JAN - JUN,109.00,173.81,88.57,119.16,876.64,157.28,"2,769.71"
ARTHUR,MT,390000320,JUL - DEC,"30,130.80","32,180.00","33,652.83","25,115.63","30,113.94","36,372.59",
"",,,JAN - JUN,"30,003.89","30,538.63","30,895.48","28,575.87","27,462.16","27,954.89","362,996.71"
ASHKUM,MT,390000330,JUL - DEC,"7,989.01","6,439.99","7,912.69","8,466.72","7,849.58","6,185.07",
"",,,JAN - JUN,"7,626.09","7,798.01","5,731.16","5,481.57","5,342.18","6,090.23","82,912.30"
ASHLAND,MT,390000340,JUL - DEC,"5,203.10","5,034.60","5,893.10","6,178.06","6,233.56","5,376.53",
"",,,JAN - JUN,"5,105.27","4,542.96","4,552.77","3,922.93","3,979.17","5,336.49","61,358.54"
ASHLEY,MT,390000350,JUL - DEC,"2,790.00","1,925.72","2,848.76","2,451.82","2,254.51","2,375.70",
"",,,JAN - JUN,"1,953.61","2,499.79","2,504.64","2,497.89","2,409.29","2,429.98","28,941.71"
ASHMORE,MT,390000360,JUL - DEC,"3,465.40","3,154.50","3,447.92","4,142.60","4,063.76","3,116.19",
"",,,JAN - JUN,"3,517.85","3,322.21","3,425.12","3,210.50","3,033.73","3,748.44","41,648.22"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
ASHTON,MT,390000370,JUL - DEC,"2,722.53","3,260.72","3,132.37","3,141.65","2,734.11","3,101.01",
"",,,JAN - JUN,"2,805.18","3,043.81","3,352.70","2,290.79","3,180.01","2,984.54","35,749.42"
ASSUMPTION,MT,390000380,JUL - DEC,"14,678.62","14,604.10","11,036.71","17,833.50","13,728.38","10,503.82",
"",,,JAN - JUN,"12,807.70","12,403.46","13,611.64","11,010.59","9,282.00","17,512.38","159,012.90"
ASTORIA,MT,390000390,JUL - DEC,"6,224.51","5,098.91","4,166.47","7,550.50","6,760.72","7,962.77",
"",,,JAN - JUN,"4,946.56","5,448.05","5,699.13","3,801.82","3,501.33","5,223.85","66,384.62"
ATHENS,MT,390000400,JUL - DEC,"7,694.72","7,350.67","6,908.26","7,577.17","7,824.37","6,181.28",
"",,,JAN - JUN,"6,717.78","7,229.60","7,498.41","6,109.03","5,606.25","6,909.68","83,607.22"
ATKINSON,MT,390000410,JUL - DEC,"9,586.22","9,377.01","8,599.07","15,296.35","11,295.06","9,913.28",
"",,,JAN - JUN,"10,414.10","9,315.37","6,716.24","7,654.81","7,348.26","10,527.89","116,043.66"
ATLANTA,MT,390000420,JUL - DEC,"5,516.56","6,641.44","6,330.47","7,244.28","8,045.24","5,582.20",
"",,,JAN - JUN,"5,598.22","4,711.34","5,323.02","4,609.10","4,818.95","4,617.65","69,038.47"
ATWOOD,MT,390000430,JUL - DEC,"6,270.11","5,521.28","4,351.63","5,251.45","4,948.14","5,029.23",
"",,,JAN - JUN,"7,134.28","4,090.41","7,015.44","4,803.13","4,898.68","7,715.49","67,029.27"
AUBURN,MT,390000440,JUL - DEC,"20,121.11","23,589.37","18,297.64","19,989.55","18,085.50","19,875.96",
"",,,JAN - JUN,"16,846.27","16,574.81","19,740.50","18,291.44","17,845.85","19,130.98","228,388.98"
AUGUSTA,MT,390000450,JUL - DEC,"2,815.87","2,902.69","3,406.85","2,029.15","4,203.00","3,108.08",
"",,,JAN - JUN,"2,259.17","2,999.66","2,792.75","3,002.47","2,688.81","3,475.41","35,683.91"
AURORA,HMR,390000460,JUL - DEC,"1,786,688.85","1,593,102.23","1,751,079.96","1,529,334.46","1,607,864.84","1,640,750.98",
"",,,JAN - JUN,"1,498,755.40","1,649,795.53","2,293,174.65","1,292,599.36","1,220,678.60","1,619,155.38","19,482,980.24"
AURORA,MT,390000460,JUL - DEC,"1,886,593.16","1,724,936.16","1,799,881.67","1,741,557.81","1,704,083.90","1,718,799.19",
"",,,JAN - JUN,"1,604,048.37","1,686,669.52","2,228,565.69","1,398,789.22","1,372,422.70","1,702,861.61","20,569,209.00"
AURORA,MTART,390000460,JUL - DEC,"4,965.00","4,499.39","4,354.35","6,598.50","6,029.41","3,483.74",
"",,,JAN - JUN,"4,823.66","4,106.38","4,128.77","3,519.78","4,659.48","4,079.00","55,247.46"
AVA,MT,390000470,JUL - DEC,"6,876.31","4,912.79","5,313.71","4,848.67","5,871.05","4,886.04",
"",,,JAN - JUN,"5,537.65","4,987.02","4,666.87","4,112.10","4,491.12","5,679.35","62,182.68"
AVISTON,MT,390000480,JUL - DEC,"7,803.94","8,697.22","9,753.59","8,245.94","9,113.48","8,241.15",
"",,,JAN - JUN,"8,141.62","7,412.49","7,808.00","7,351.82","6,319.68","8,845.84","97,734.77"
AVON,MT,390000490,JUL - DEC,"3,829.56","2,958.22","2,832.10","3,961.55","3,145.77","2,531.33",
"",,,JAN - JUN,"2,916.64","2,688.22","2,734.09","2,447.58","2,353.79","3,501.05","35,899.90"
BALDWIN,MT,390000500,JUL - DEC,"4,005.95","3,359.21","4,035.47","3,907.04","3,445.22","3,039.27",
"",,,JAN - JUN,"2,955.36","2,603.06","2,802.08","2,517.81","2,533.46","3,072.51","38,276.44"
BANNER,MT,390000502,JUL - DEC,377.72,146.76,6.09,285.57,52.48,299.96,
"",,,JAN - JUN,47.55,347.03,65.28,258.56,223.51,94.96,"2,205.47"
BANNOCKBURN,MT,390000504,JUL - DEC,"134,291.45","130,379.94","104,816.97","106,933.69","132,404.09","135,320.53",
"",,,JAN - JUN,"145,143.81","159,342.05","98,383.14","228,192.21","119,728.89","129,127.99","1,624,064.76"
BARDOLPH,MT,390000506,JUL - DEC,3.08,22.91,3.65,13.98,0.00,17.26,
"",,,JAN - JUN,4.07,4.89,3.71,0.00,0.00,3.22,76.77
BARRINGTON,MT,390000510,JUL - DEC,"384,804.82","410,282.39","341,465.24","447,538.09","352,865.13","327,238.24",
"",,,JAN - JUN,"355,222.23","322,974.04","392,501.14","302,165.52","319,969.39","375,048.85","4,332,075.08"
BARRINGTON,MTART,390000510,JUL - DEC,"1,014.45","1,588.37","2,117.10","1,828.94","1,714.66","1,506.05",
"",,,JAN - JUN,"1,784.72","1,403.86","1,421.53","1,407.82","1,026.32","1,664.93","18,478.75"
BARRINGTON HILLS,MT,390000512,JUL - DEC,"1,759.25","1,682.76","5,517.17","3,950.35","4,968.67","3,236.73",
"",,,JAN - JUN,"3,311.86","3,559.00","5,315.54","1,837.09","3,509.66","3,000.20","41,648.28"
BARRY,MT,390000520,JUL - DEC,"10,925.73","9,550.44","11,274.45","11,722.81","8,519.99","9,468.89",
"",,,JAN - JUN,"8,923.90","9,477.37","10,025.72","9,403.68","9,880.57","13,011.85","122,185.40"
BARTELSO,MT,390000530,JUL - DEC,"2,016.61","2,159.25","2,458.12","2,071.60","2,437.00","2,064.25",
"",,,JAN - JUN,"2,025.89","2,407.67","2,559.66","2,251.21","2,629.22","2,162.71","27,243.19"
BARTLETT,MT,390000540,JUL - DEC,"202,294.59","194,032.50","194,383.55","186,762.81","169,971.32","179,558.07",
"",,,JAN - JUN,"178,059.18","177,296.35","158,493.43","143,352.90","146,840.14","188,887.97","2,119,932.81"
BARTONVILLE,MT,390000550,JUL - DEC,"71,916.22","72,087.10","69,862.20","61,661.32","69,503.69","68,592.90",
"",,,JAN - JUN,"67,742.31","68,498.10","92,080.01","61,053.69","54,984.32","66,658.07","824,639.93"
BARTONVILLE,MTART,390000550,JUL - DEC,869.86,"1,185.35","1,281.71","1,336.28","1,446.48","1,103.07",
"",,,JAN - JUN,991.88,"1,017.46",960.26,0.00,"1,830.26","1,222.12","13,244.73"
BASCO,MT,390000554,JUL - DEC,142.14,240.08,117.58,92.86,117.02,204.32,
"",,,JAN - JUN,228.49,192.37,153.15,640.44,961.97,209.23,"3,299.65"
BATAVIA,MT,390000560,JUL - DEC,"505,582.66","469,843.98","496,303.70","466,402.82","461,313.18","441,254.07",
"",,,JAN - JUN,"453,159.66","456,787.18","602,615.50","432,060.05","376,477.33","453,239.58","5,615,039.71"
BATAVIA,MTART,390000560,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
"",,,JAN - JUN,0.00,0.00,1.71,0.00,0.00,0.00,1.71
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BATAVIA,NHMR,390000560,JUL - DEC,"190,954.52","177,025.05","192,646.58","173,593.64","179,679.43","170,695.82",
"",,,JAN - JUN,"167,696.81","179,564.86","240,379.25","159,516.99","134,748.53","165,080.44","2,131,581.92"
BATCHTOWN,MT,390000564,JUL - DEC,608.78,"1,123.81",521.03,952.34,939.72,902.14,
"",,,JAN - JUN,"1,417.68",897.75,892.60,"1,335.71",668.03,516.45,"10,776.04"
BATH,MT,390000570,JUL - DEC,248.30,343.17,426.88,383.98,401.75,540.38,
"",,,JAN - JUN,490.31,261.20,570.37,613.17,361.03,471.05,"5,111.59"
BAY VIEW GARDENS,MT,390000585,JUL - DEC,148.75,125.79,91.03,35.51,"1,089.50",151.35,
"",,,JAN - JUN,287.92,14.20,46.34,73.43,46.53,104.96,"2,215.31"
BAYLIS,MT,390000580,JUL - DEC,76.33,120.76,294.91,134.81,936.99,40.10,
"",,,JAN - JUN,22.20,31.13,447.78,190.53,270.96,17.74,"2,584.24"
BEACH PARK,MT,390000584,JUL - DEC,"47,509.05","50,887.74","41,136.21","45,984.63","42,061.62","47,371.71",
"",,,JAN - JUN,"40,201.12","38,175.92","40,049.46","36,403.24","37,717.34","38,372.28","505,870.32"
BEARDSTOWN,MT,390000590,JUL - DEC,"67,086.34","64,796.38","62,410.01","67,025.92","59,592.49","59,551.53",
"",,,JAN - JUN,"60,593.44","59,903.21","70,736.80","59,348.54","61,571.05","68,969.92","761,585.63"
BEAVERVILLE,MT,390000598,JUL - DEC,742.04,640.57,816.33,576.56,581.70,796.04,
"",,,JAN - JUN,993.89,"1,007.30","1,174.62",973.63,"1,182.94","1,131.90","10,617.52"
BECKEMEYER,MT,390000600,JUL - DEC,"4,350.40","4,894.55","5,452.31","5,455.50","5,501.41","3,736.24",
"",,,JAN - JUN,"3,126.96","3,517.27","3,612.51","3,123.99","3,091.47","4,280.35","50,142.96"
BEDFORD PARK,HMR,390000610,JUL - DEC,"228,960.19","201,798.16","202,364.47","196,702.60","219,112.96","189,032.71",
"",,,JAN - JUN,"196,647.24","193,388.53","238,617.67","177,784.79","226,026.93","192,573.36","2,463,009.61"
BEDFORD PARK,MT,390000610,JUL - DEC,"382,301.40","310,427.37","315,041.66","302,239.46","361,329.98","293,491.42",
"",,,JAN - JUN,"297,215.64","301,581.49","444,806.63","282,121.70","262,717.53","299,903.88","3,853,178.16"
BEECHER,MT,390000620,JUL - DEC,"56,813.51","63,857.04","59,790.11","53,200.22","57,861.10","56,412.35",
"",,,JAN - JUN,"55,583.72","45,809.38","47,738.29","45,298.70","46,329.50","42,096.68","630,790.60"
BEECHER CITY,MT,390000630,JUL - DEC,"1,031.81","1,047.05","1,132.35","1,032.06","1,014.46","2,473.20",
"",,,JAN - JUN,886.47,"1,012.07",450.11,"1,357.44",429.43,"2,207.66","14,074.11"
BELGIUM,MT,390000640,JUL - DEC,262.58,217.15,82.66,90.08,318.43,354.27,
"",,,JAN - JUN,188.56,203.78,219.02,247.72,210.29,56.90,"2,451.44"
BELKNAP,MT,390000648,JUL - DEC,612.90,420.55,278.84,962.49,656.12,448.11,
"",,,JAN - JUN,376.44,246.94,113.42,334.49,573.76,595.88,"5,619.94"
BELLE PRAIRIE CITY,MT,390000655,JUL - DEC,0.00,0.00,0.00,19.02,0.00,0.00,
"",,,JAN - JUN,1.41,0.00,0.00,0.00,0.00,0.00,20.43
BELLE RIVE,MT,390000660,JUL - DEC,497.97,438.38,899.43,"1,198.17",566.61,390.09,
"",,,JAN - JUN,430.19,453.15,573.74,429.15,397.83,695.76,"6,970.47"
BELLEVILLE,HMR,390000670,JUL - DEC,"169,546.93","172,290.76","165,592.41","163,470.04","162,581.61","154,280.22",
"",,,JAN - JUN,"147,459.33","142,243.95","201,098.62","146,029.64","152,060.49","185,588.26","1,962,242.26"
BELLEVILLE,MT,390000670,JUL - DEC,"515,378.45","541,122.86","504,845.29","534,132.06","529,616.63","505,799.59",
"",,,JAN - JUN,"433,747.53","410,861.66","650,150.37","496,244.80","516,795.61","567,500.70","6,206,195.55"
BELLEVILLE,MTART,390000670,JUL - DEC,414.26,596.52,442.80,493.00,524.49,399.50,
"",,,JAN - JUN,426.09,497.91,430.01,488.08,413.29,570.54,"5,696.49"
BELLEVUE,MT,390000680,JUL - DEC,"9,031.97","12,378.79","11,285.10","11,178.18","10,821.88","10,482.84",
"",,,JAN - JUN,"10,152.66","10,216.54","11,692.07","10,563.08","7,400.28","10,131.61","125,335.00"
BELLFLOWER,MT,390000650,JUL - DEC,199.94,73.87,226.88,52.87,92.05,166.08,
"",,,JAN - JUN,298.35,135.14,528.01,164.06,146.75,139.24,"2,223.24"
BELLMONT,MT,390000690,JUL - DEC,228.56,520.82,245.39,460.26,337.60,148.83,
"",,,JAN - JUN,476.26,393.22,880.66,12.55,33.27,196.30,"3,933.72"
BELLWOOD,HMR,390000700,JUL - DEC,"64,920.55","52,719.49","56,613.01","68,859.37","90,010.35","100,892.13",
"",,,JAN - JUN,"84,925.65","80,097.94","74,291.07","80,757.38","69,331.00","91,787.60","915,205.54"
BELLWOOD,MT,390000700,JUL - DEC,"78,059.68","69,500.01","67,740.32","57,843.48","71,894.07","78,270.11",
"",,,JAN - JUN,"69,027.42","62,291.12","61,439.89","65,803.78","56,505.25","74,148.70","812,523.83"
BELLWOOD,MTART,390000700,JUL - DEC,45.32,38.10,40.38,35.44,33.47,35.44,
"",,,JAN - JUN,35.45,35.45,35.45,35.43,35.43,35.43,440.79
BELVIDERE,MT,390000710,JUL - DEC,"304,446.80","340,735.35","271,798.33","328,726.29","314,978.20","299,532.52",
"",,,JAN - JUN,"300,019.93","291,565.08","335,416.66","257,274.55","260,835.61","283,784.93","3,589,114.25"
BELVIDERE,MTART,390000710,JUL - DEC,454.61,420.28,513.65,442.80,490.04,424.10,
"",,,JAN - JUN,494.24,420.48,384.44,550.77,432.96,476.27,"5,504.64"
BEMENT,MT,390000720,JUL - DEC,"4,145.25","3,973.30","4,224.31","4,630.04","4,030.25","4,225.16",
"",,,JAN - JUN,"3,617.58","3,588.47","4,821.84","3,101.77","4,361.29","3,954.21","48,673.47"
BENLD,MT,390000730,JUL - DEC,"2,460.48","2,822.85","2,820.88","3,708.66","3,419.12","2,558.51",
"",,,JAN - JUN,"2,766.82","2,592.58","2,942.43","2,441.00","2,225.97","2,665.62","33,424.92"
Local GovernmentTaxVendor #FY Total,,,,,,,,,,
BENSENVILLE,MT,390000740,JUL - DEC,"461,537.57","523,367.03","427,083.69","416,720.30","406,548.73","425,038.60",
"",,,JAN - JUN,"392,540.78","345,067.41","418,201.23","298,927.15","310,860.63","379,057.80","4,804,950.92"
BENSENVILLE,MTART,390000740,JUL - DEC,447.23,520.15,512.08,566.03,624.09,573.91,
"",,,JAN - JUN,572.96,642.90,577.91,454.61,469.37,591.39,"6,552.63"
BENSENVILLE,NHMR,390000740,JUL - DEC,0.00,0.00,0.00,"285,411.22","299,111.28","302,054.39",
"",,,JAN - JUN,"290,824.75","244,938.37","333,970.11","230,641.63","228,019.55","280,797.86","2,495,769.16"
BENSON,MT,390000750,JUL - DEC,"1,132.10","1,202.66",904.10,"1,011.84","1,036.72",906.64,
"",,,JAN - JUN,"1,017.89","1,244.15",861.17,"1,147.11",870.60,"1,515.91","12,850.89"
BENTLEY,MT,390000755,JUL - DEC,0.00,0.00,0.00,0.00,0.00,0.00,
